unix,date,symbol,open,high,low,close,volume,tradecount
1620170000000,2021-05-05 00:00:00,BTC/USDT,53263.32,57940,52880.38,57497.77,17803582010,3168133
1620090000000,2021-05-04 00:00:00,BTC/USDT,57214.84,57253.76,53094.59,53263.32,21460954657,4022066
1620000000000,2021-05-03 00:00:00,BTC/USDT,56630.34,59056.59,56500.65,57214.83,15734811253,2777144
1619910000000,2021-05-02 00:00:00,BTC/USDT,57836.35,57959.97,56100,56630.33,11572672993,2158896
1619830000000,2021-05-01 00:00:00,BTC/USDT,57688.29,58488.17,57051.23,57836.34,12008585818,2169172
1619740000000,2021-04-30 00:00:00,BTC/USDT,53558.57,57935,53043.62,57684.16,16384605221,3019948
1619650000000,2021-04-29 00:00:00,BTC/USDT,54861.76,55222.02,52350,53558.8,13822718179,2688481
1619570000000,2021-04-28 00:00:00,BTC/USDT,55006.25,56574.13,53852,54861.77,14420430888,2888503
1619480000000,2021-04-27 00:00:00,BTC/USDT,53984.34,55500,53225.14,55006.25,12306057432,2477387
1619400000000,2021-04-26 00:00:00,BTC/USDT,49063.94,54364.89,48763,53984.33,20594394185,4041188
1619310000000,2021-04-25 00:00:00,BTC/USDT,50094.27,50577.9,46930.43,49063.94,15286993330,3435937
1619220000000,2021-04-24 00:00:00,BTC/USDT,51122.63,51183.51,48690,50092.4,14965045327,3282516
1619140000000,2021-04-23 00:00:00,BTC/USDT,51714.62,52152,47546.16,51122.62,27531602634,6054609
1619050000000,2021-04-22 00:00:00,BTC/USDT,53794.72,55470.51,50534.34,51714.61,24205456559,4873286
1618960000000,2021-04-21 00:00:00,BTC/USDT,56411.25,56756.78,53610,53800,13965417340,2845696
1618880000000,2021-04-20 00:00:00,BTC/USDT,55634.38,57060,53330.82,56410.56,17936263516,3582497
1618790000000,2021-04-19 00:00:00,BTC/USDT,56140.05,57532.7,54200,55634.39,15980367368,3236025
1618700000000,2021-04-18 00:00:00,BTC/USDT,60090.14,60450,50050,56140.05,29025717494,6123918
1618620000000,2021-04-17 00:00:00,BTC/USDT,61424.67,62610,59620,60090.14,11862499746,2207548
1618530000000,2021-04-16 00:00:00,BTC/USDT,63232.56,63600,60100,61424.67,15740427372,2804338
1618440000000,2021-04-15 00:00:00,BTC/USDT,63018.34,63905.83,62157.89,63232.55,11249310340,2024715
1618360000000,2021-04-14 00:00:00,BTC/USDT,63645.05,64986.11,61404,63019.1,20512671253,3346550
1618270000000,2021-04-13 00:00:00,BTC/USDT,59911.19,63850,59873.01,63649.71,17408986053,2892252
1618190000000,2021-04-12 00:00:00,BTC/USDT,60093.26,61449.91,59500,59911.18,11824507198,2141177
1618100000000,2021-04-11 00:00:00,BTC/USDT,59832.43,60816.88,59304.02,60090.2,8896497492,1746745
1618010000000,2021-04-10 00:00:00,BTC/USDT,58176.04,61800,57943.95,59832.43,14476191585,2568013
1617930000000,2021-04-09 00:00:00,BTC/USDT,58122.93,58950,57700,58176.03,8260112161,1631493
1617840000000,2021-04-08 00:00:00,BTC/USDT,56018.17,58200,55759.13,58122.26,9238696877,1886407
1617750000000,2021-04-07 00:00:00,BTC/USDT,58060,58720,55536.07,56018.18,15106714001,2888669
1617670000000,2021-04-06 00:00:00,BTC/USDT,59243.4,59626.18,57500,58059.99,9681501017,1949118
1617580000000,2021-04-05 00:00:00,BTC/USDT,58234.61,59385,56808.94,59243.39,10144751892,2011408
1617490000000,2021-04-04 00:00:00,BTC/USDT,57134.65,58553,56517.23,58234.61,8785593781,1778714
1617410000000,2021-04-03 00:00:00,BTC/USDT,59028.99,59925,56900,57134.65,11672141258,2247303
1617320000000,2021-04-02 00:00:00,BTC/USDT,58797.56,60397.85,58490.03,59031.36,11251166315,2130064
1617240000000,2021-04-01 00:00:00,BTC/USDT,58810.99,59592.22,58002,58794.01,11561694923,2133428
1617150000000,2021-03-31 00:00:00,BTC/USDT,58794.17,59920,56812,58807.24,19776038992,3429371
1617060000000,2021-03-30 00:00:00,BTC/USDT,57676.14,59560,57110,58794.16,13629362092,2568718
1616980000000,2021-03-29 00:00:00,BTC/USDT,55804.16,58490.11,54931.15,57677.64,15858571873,3043409
1616890000000,2021-03-28 00:00:00,BTC/USDT,55828,56588.31,54694.91,55805.08,11188756873,2260517
1616800000000,2021-03-27 00:00:00,BTC/USDT,55030,56658.76,54001,55828,12939134316,2589316
1616720000000,2021-03-26 00:00:00,BTC/USDT,51325.21,55123,51260,55030,14483003308,2948225
1616630000000,2021-03-25 00:00:00,BTC/USDT,52307.89,53255.2,50452.08,51325.21,21627711387,4302154
1616540000000,2021-03-24 00:00:00,BTC/USDT,54400,57234.79,51666,52311.54,21637316949,4140709
1616460000000,2021-03-23 00:00:00,BTC/USDT,54129.56,55890.68,52981.4,54400,15088688823,3202573
1616370000000,2021-03-22 00:00:00,BTC/USDT,57415.19,58500,53635.81,54129.56,16556509290,3557593
1616280000000,2021-03-21 00:00:00,BTC/USDT,58144.44,58638.7,55403.55,57415.18,13576194107,2940088
1616200000000,2021-03-20 00:00:00,BTC/USDT,58089.11,59948,57881,58145.61,12000524069,2543381
1616110000000,2021-03-19 00:00:00,BTC/USDT,57700.01,59550,56301.27,58089.11,15107378224,3136922
1616030000000,2021-03-18 00:00:00,BTC/USDT,58959.01,60510,57072,57700.01,17876750421,3505186
1615940000000,2021-03-17 00:00:00,BTC/USDT,56953.23,59078.79,54154.93,58959,19076274045,3916228
1615850000000,2021-03-16 00:00:00,BTC/USDT,55646.61,56988,53335,56954.19,18756792660,4041818
1615770000000,2021-03-15 00:00:00,BTC/USDT,59037.11,60740,54517.28,55646.61,25683051452,4839296
1615680000000,2021-03-14 00:00:00,BTC/USDT,61267.41,61798,59005,59037.12,14012489135,2783273
1615590000000,2021-03-13 00:00:00,BTC/USDT,57291.04,61950,56136,61267.41,18993462517,3901445
1615510000000,2021-03-12 00:00:00,BTC/USDT,57842.64,58186.33,55074.3,57291.03,19043301949,4054963
1615420000000,2021-03-11 00:00:00,BTC/USDT,55949.3,58283,54356.44,57844.52,20569039537,4355363
1615330000000,2021-03-10 00:00:00,BTC/USDT,54917.78,57500.92,53061,55947.98,22279865577,4457083
1615250000000,2021-03-09 00:00:00,BTC/USDT,52429.43,54950,51880,54917.78,15409273884,3312320
1615160000000,2021-03-08 00:00:00,BTC/USDT,50991.35,52450,49310,52429.43,15655716339,3279581
1615080000000,2021-03-07 00:00:00,BTC/USDT,48908.21,51480,48908.21,50995.27,12500440245,2883079
1614990000000,2021-03-06 00:00:00,BTC/USDT,48772.68,49253.63,47090,48908.21,10381734354,2557063
1614900000000,2021-03-05 00:00:00,BTC/USDT,48385.77,49470,46320,48770.57,16912469979,3864290
1614820000000,2021-03-04 00:00:00,BTC/USDT,50373.75,51800,47500,48385.77,19138827121,4199301
1614730000000,2021-03-03 00:00:00,BTC/USDT,48454.21,52681.51,48110.66,50373.75,17795826816,3781970
1614640000000,2021-03-02 00:00:00,BTC/USDT,49594.99,50221.77,47058.06,48450.57,13251422043,2970983
1614560000000,2021-03-01 00:00:00,BTC/USDT,45162.64,49800,44972.49,49592.7,15061638936,3611436
1614470000000,2021-02-28 00:00:00,BTC/USDT,46097.09,46678,43002.05,45163.36,16549302263,4080209
1614380000000,2021-02-27 00:00:00,BTC/USDT,46313.12,48476.05,44926.77,46102.63,12038528819,2956397
1614300000000,2021-02-26 00:00:00,BTC/USDT,47087.97,48438.01,44100,46313.13,20499678357,4687978
1614210000000,2021-02-25 00:00:00,BTC/USDT,49702.05,52134.96,46685.43,47089.37,17447887800,3922104
1614120000000,2021-02-24 00:00:00,BTC/USDT,48930.01,51435.58,47000,49702.03,16590055729,3748411
1614040000000,2021-02-23 00:00:00,BTC/USDT,54125.55,54260.12,44893.82,48930,36297078765,8009736
1613950000000,2021-02-22 00:00:00,BTC/USDT,57475.5,57591.87,47751.42,54121.1,25951996710,4903878
1613870000000,2021-02-21 00:00:00,BTC/USDT,55908.45,58472.14,55564.5,57487.43,11254047091,2277504
1613780000000,2021-02-20 00:00:00,BTC/USDT,56005.85,57699,53905,55917.41,13529409885,2830372
1613690000000,2021-02-19 00:00:00,BTC/USDT,51612.46,56582,50800,56004.1,13784775686,2913704
1613610000000,2021-02-18 00:00:00,BTC/USDT,52194.62,52640,50948,51619.7,9627115934,2199927
1613520000000,2021-02-17 00:00:00,BTC/USDT,49197.93,52800,49029.62,52194.62,15897490859,3332737
1613430000000,2021-02-16 00:00:00,BTC/USDT,47981.6,50953.44,47101.02,49197.94,16865499630,3477742
1613350000000,2021-02-15 00:00:00,BTC/USDT,48655.21,49100,45349.21,47981.58,11872149327,2721739
1613260000000,2021-02-14 00:00:00,BTC/USDT,47221.63,49875.16,47093.16,48655.21,11797051403,2598883
1613170000000,2021-02-13 00:00:00,BTC/USDT,47364,48290,46252.1,47221.62,9438075938,2253613
1613090000000,2021-02-12 00:00:00,BTC/USDT,48060.21,49278.98,46121,47361.03,12341281000,2862051
1613000000000,2021-02-11 00:00:00,BTC/USDT,44850,48810,44038.97,48060.21,15468624716,3326357
1612920000000,2021-02-10 00:00:00,BTC/USDT,46492.53,47475,43770,44850,15286260788,3259151
1612830000000,2021-02-09 00:00:00,BTC/USDT,46451.32,48266.36,45057.65,46492.54,17820342807,3957333
1612740000000,2021-02-08 00:00:00,BTC/USDT,38849.24,47146,38037,46451.32,18769855155,4374347
1612660000000,2021-02-07 00:00:00,BTC/USDT,39249.53,39757.87,37403.27,38849.25,11466152233,2896234
1612570000000,2021-02-06 00:00:00,BTC/USDT,38357.17,40992.4,38269,39249.54,12369698321,3050313
1612480000000,2021-02-05 00:00:00,BTC/USDT,36975.19,38411.82,36586.68,38362.65,7395595525,2144343
1612400000000,2021-02-04 00:00:00,BTC/USDT,37651.92,38833,36233,36976.93,11507154016,2825262
1612310000000,2021-02-03 00:00:00,BTC/USDT,35504.07,37700,35410,37652.51,8788925455,2331826
1612220000000,2021-02-02 00:00:00,BTC/USDT,33546.08,36041,33450,35504.06,8364687573,2345193
1612140000000,2021-02-01 00:00:00,BTC/USDT,33125.11,34720,32322.47,33546.09,8121385637,2421173
1612050000000,2021-01-31 00:00:00,BTC/USDT,34284.76,34393.22,32193.04,33126.21,7052326919,2233259
1611960000000,2021-01-30 00:00:00,BTC/USDT,34267.04,34988.88,32849.06,34289.85,9109013883,2754794
1611880000000,2021-01-29 00:00:00,BTC/USDT,33399.99,38641.1,31960,34269.35,25293550972,5920737
1611790000000,2021-01-28 00:00:00,BTC/USDT,30382.96,33778.95,29843.33,33399.75,9909261735,2824829
1611710000000,2021-01-27 00:00:00,BTC/USDT,32474.81,32562.2,29240,30381.04,13269633441,3665833
1611620000000,2021-01-26 00:00:00,BTC/USDT,32253.68,32950,30810,32474.14,11060562208,3088089
1611530000000,2021-01-25 00:00:00,BTC/USDT,32274.88,34880,31921.47,32253.68,10588161979,2871028
1611450000000,2021-01-24 00:00:00,BTC/USDT,32086.48,33125.75,30914.2,32275.63,6824806447,2205550
1611360000000,2021-01-23 00:00:00,BTC/USDT,32990.08,33495,31405,32086.48,8300485557,2533905
1611270000000,2021-01-22 00:00:00,BTC/USDT,30875.77,33831.52,28880,32986.34,14265924157,4072699
1611190000000,2021-01-21 00:00:00,BTC/USDT,35499.23,35636.17,30069.9,30879.97,17863845664,4767974
1611100000000,2021-01-20 00:00:00,BTC/USDT,35891.74,36461.44,33403,35500,11521126166,3069181
1611010000000,2021-01-19 00:00:00,BTC/USDT,36690,37961,35850,35891.03,9530202433,2463060
1610930000000,2021-01-18 00:00:00,BTC/USDT,35875.72,37547.94,34808.47,36686.86,9167208120,2509593
1610840000000,2021-01-17 00:00:00,BTC/USDT,36025.65,36898,33863.5,35869.83,10206002445,2832554
1610760000000,2021-01-16 00:00:00,BTC/USDT,36755.25,38000,35366,36025.66,11103654690,3011057
1610670000000,2021-01-15 00:00:00,BTC/USDT,39163.31,39790,34478,36755.24,16148530126,4212641
1610580000000,2021-01-14 00:00:00,BTC/USDT,37416.34,40189.39,36764.33,39163.31,13663753723,3501513
1610500000000,2021-01-13 00:00:00,BTC/USDT,34065.53,37880,32420,37421.07,13803091615,3801367
1610410000000,2021-01-12 00:00:00,BTC/USDT,35406.92,36693.44,32600,34056.9,15590695939,4292644
1610320000000,2021-01-11 00:00:00,BTC/USDT,38200.01,38322.18,30448,35408.46,30742156595,7483656
1610240000000,2021-01-10 00:00:00,BTC/USDT,40136.05,41412.12,35268,38221.67,17027093435,3699058
1610150000000,2021-01-09 00:00:00,BTC/USDT,40638.91,41539.88,38733.28,40136.04,10520523013,2489926
1610060000000,2021-01-08 00:00:00,BTC/USDT,39498.32,42125.51,36539.77,40637.23,20667265854,4247011
1609980000000,2021-01-07 00:00:00,BTC/USDT,36825.77,40565.62,36337.36,39498.92,19955559505,3936708
1609890000000,2021-01-06 00:00:00,BTC/USDT,33999.51,37037.51,33356.46,36823.68,15515216052,3343780
1609800000000,2021-01-05 00:00:00,BTC/USDT,32029.55,34500,29900,33999.52,13959353459,3077140
1609720000000,2021-01-04 00:00:00,BTC/USDT,33053.93,33653.56,27800,32031.07,15879195836,3470951
1609630000000,2021-01-03 00:00:00,BTC/USDT,32198.41,34832.25,32000.02,33054.53,16389111412,3325307
1609550000000,2021-01-02 00:00:00,BTC/USDT,29337.15,33480,28958.24,32199.91,17122938615,3514545
1609460000000,2021-01-01 00:00:00,BTC/USDT,28948.19,29668.86,28627.12,29337.16,6157505024,1511793
1609370000000,2020-12-31 00:00:00,BTC/USDT,28906.99,29376.7,27848,28951.68,9030623930,2151517
1609290000000,2020-12-30 00:00:00,BTC/USDT,27402.83,29063.72,27401,28906.99,10558400367,2363568
1609200000000,2020-12-29 00:00:00,BTC/USDT,27101.45,27441.73,25913.01,27402.83,6956813210,1833178
1609110000000,2020-12-28 00:00:00,BTC/USDT,26301.76,27538.82,26117.1,27102.66,7224208282,1946973
1609030000000,2020-12-27 00:00:00,BTC/USDT,26508.84,28459.84,25850,26305.64,14678578952,3325654
1608940000000,2020-12-26 00:00:00,BTC/USDT,24729.99,26926,24507.24,26508.83,9382122680,2300815
1608850000000,2020-12-25 00:00:00,BTC/USDT,23738.75,24827.64,23450,24730,6874550223,1821407
1608770000000,2020-12-24 00:00:00,BTC/USDT,23237.73,23819.81,22700,23737.44,5517917922,1532684
1608680000000,2020-12-23 00:00:00,BTC/USDT,23826.74,24235.42,22572.52,23238.27,9276578417,2386530
1608600000000,2020-12-22 00:00:00,BTC/USDT,22736.05,23850,22387,23826.99,7526843284,1923785
1608510000000,2020-12-21 00:00:00,BTC/USDT,23472.96,24145,21920,22730.1,11000495257,2612726
1608420000000,2020-12-20 00:00:00,BTC/USDT,23847.28,24376,23076.25,23472.96,7612660738,1951223
1608340000000,2020-12-19 00:00:00,BTC/USDT,23124.35,24281.61,22735.81,23847.28,7938307874,1930474
1608250000000,2020-12-18 00:00:00,BTC/USDT,22816.99,23330,22363.94,23124.35,7000308999,1812455
1608160000000,2020-12-17 00:00:00,BTC/USDT,21346.81,23888.04,21231.5,22816.99,18707295908,4179029
1608080000000,2020-12-16 00:00:00,BTC/USDT,19424.9,21600,19274.55,21346.8,9357131524,2298208
1607990000000,2020-12-15 00:00:00,BTC/USDT,19270.71,19598,19039.64,19424.91,4809598930,1313847
1607900000000,2020-12-14 00:00:00,BTC/USDT,19175.06,19355.35,19004.72,19270.7,3480597165,1063827
1607820000000,2020-12-13 00:00:00,BTC/USDT,18800,19432,18705.46,19175.07,4594353525,1182585
1607730000000,2020-12-12 00:00:00,BTC/USDT,18031.71,18950,18012.21,18800,3641762063,1080853
1607640000000,2020-12-11 00:00:00,BTC/USDT,18254,18290.44,17555,18031.47,5689740184,1563578
1607560000000,2020-12-10 00:00:00,BTC/USDT,18537.97,18550,17916,18253.51,4271592591,1241586
1607470000000,2020-12-09 00:00:00,BTC/USDT,18319.33,18639.7,17650,18537.98,6424799134,1673883
1607390000000,2020-12-08 00:00:00,BTC/USDT,19172.87,19319.38,18133.33,18319.32,5279747287,1351027
1607300000000,2020-12-07 00:00:00,BTC/USDT,19375,19446.36,18908.66,19172.88,3249551714,926894
1607210000000,2020-12-06 00:00:00,BTC/USDT,19147.63,19449.1,18855.35,19375.02,3370639869,943780
1607130000000,2020-12-05 00:00:00,BTC/USDT,18662.72,19203.46,18510,19147.62,3145507861,946103
1607040000000,2020-12-04 00:00:00,BTC/USDT,19432.66,19537.16,18570,18664.2,5260370304,1376095
1606950000000,2020-12-03 00:00:00,BTC/USDT,19207.01,19640,18865,19434.3,4724323629,1272309
1606870000000,2020-12-02 00:00:00,BTC/USDT,18770.33,19365,18329.58,19207.01,6352815849,1606530
1606780000000,2020-12-01 00:00:00,BTC/USDT,19722.09,19956,18050,18772.7,10601482195,2558348
1606690000000,2020-11-30 00:00:00,BTC/USDT,18180.43,19944,18178.82,19720,9568806967,2089768
1606610000000,2020-11-29 00:00:00,BTC/USDT,17717.74,18343,17523,18181.09,4609730542,1125785
1606520000000,2020-11-28 00:00:00,BTC/USDT,17144.11,17880,16865.78,17717.74,4666900540,1129925
1606440000000,2020-11-27 00:00:00,BTC/USDT,17155.37,17465,16444.83,17144.1,6748491428,1639548
1606350000000,2020-11-26 00:00:00,BTC/USDT,18741.66,18940.69,16181,17155.34,14698559977,3571835
1606260000000,2020-11-25 00:00:00,BTC/USDT,19178.53,19554.19,18509.12,18741.67,8117262498,1821978
1606180000000,2020-11-24 00:00:00,BTC/USDT,18382.07,19440,18000,19179.64,9042446486,2009567
1606090000000,2020-11-23 00:00:00,BTC/USDT,18434.17,18812.65,18013.97,18382.07,6718716198,1558298
1606000000000,2020-11-22 00:00:00,BTC/USDT,18721.99,18780,17645.98,18435.2,6856294688,1611056
1605920000000,2020-11-21 00:00:00,BTC/USDT,18662.85,18986,18302.08,18721.99,6408035133,1467289
1605830000000,2020-11-20 00:00:00,BTC/USDT,17811.68,18831.6,17748.92,18664.31,7497709363,1699255
1605740000000,2020-11-19 00:00:00,BTC/USDT,17788.32,18200,17347.27,17811.68,7243709977,1642647
1605660000000,2020-11-18 00:00:00,BTC/USDT,17670.01,18520,17215.03,17788.32,13108477651,2750334
1605570000000,2020-11-17 00:00:00,BTC/USDT,16707,17890.1,16550,17670.01,9050160241,2012288
1605480000000,2020-11-16 00:00:00,BTC/USDT,15951.93,16882,15862,16707.07,5627638531,1452989
1605400000000,2020-11-15 00:00:00,BTC/USDT,16064.51,16161.23,15768,15952.27,3359401680,1160914
1605310000000,2020-11-14 00:00:00,BTC/USDT,16320.54,16326.82,15700,16064.51,4251500068,1235238
1605230000000,2020-11-13 00:00:00,BTC/USDT,16289.01,16479.99,15955.6,16320.54,4984405299,1405591
1605140000000,2020-11-12 00:00:00,BTC/USDT,15690.24,16345,15437.7,16289.02,7523910249,1927371
1605050000000,2020-11-11 00:00:00,BTC/USDT,15294.68,16000,15274.89,15690.24,5177231131,1387218
1604970000000,2020-11-10 00:00:00,BTC/USDT,15328.72,15474.17,15071,15294.68,3732294398,1109192
1604880000000,2020-11-09 00:00:00,BTC/USDT,15473.2,15869,14822,15328.72,7271506166,1801578
1604790000000,2020-11-08 00:00:00,BTC/USDT,14824.33,15678,14710,15473.2,4428801811,1188596
1604710000000,2020-11-07 00:00:00,BTC/USDT,15590.95,15774,14350,14824.34,6921481478,1783469
1604620000000,2020-11-06 00:00:00,BTC/USDT,15598.74,15984.2,15177,15590.96,8719764933,2067927
1604530000000,2020-11-05 00:00:00,BTC/USDT,14134.32,15777,14088.01,15598.75,10661964053,2418730
1604450000000,2020-11-04 00:00:00,BTC/USDT,14016.55,14280,13512,14134.31,6269163704,1677175
1604360000000,2020-11-03 00:00:00,BTC/USDT,13541.55,14070,13276.33,14016.55,4748953992,1303446
1604280000000,2020-11-02 00:00:00,BTC/USDT,13752.87,13823.75,13195,13540.54,4433952125,1222326
1604190000000,2020-11-01 00:00:00,BTC/USDT,13783.73,13891.52,13605.9,13752.86,2727415104,885249
1604100000000,2020-10-31 00:00:00,BTC/USDT,13549.12,14140,13403.36,13783.73,4923864621,1344037
1604020000000,2020-10-30 00:00:00,BTC/USDT,13446.65,13665.65,13100,13549.12,4684549159,1245765
1603930000000,2020-10-29 00:00:00,BTC/USDT,13255.79,13637.22,12965,13446.65,4735209656,1247634
1603840000000,2020-10-28 00:00:00,BTC/USDT,13629.89,13863,12876,13256.17,6377260018,1564676
1603760000000,2020-10-27 00:00:00,BTC/USDT,13047.24,13787.83,13041.3,13629.38,5533418977,1299183
1603670000000,2020-10-26 00:00:00,BTC/USDT,13024.21,13240,12729,13047.24,4121218763,1105825
1603580000000,2020-10-25 00:00:00,BTC/USDT,13110.88,13369,12715,13023.81,2690867876,889235
1603500000000,2020-10-24 00:00:00,BTC/USDT,12925.82,13177.59,12871.07,13110.88,2296046389,801400
1603410000000,2020-10-23 00:00:00,BTC/USDT,12970.39,13043,12725.04,12925.82,3059965868,897416
1603320000000,2020-10-22 00:00:00,BTC/USDT,12796.06,13188.27,12675.5,12968.87,4448237306,1232587
1603240000000,2020-10-21 00:00:00,BTC/USDT,11900.03,13240,11876,12796.07,7435850475,1870576
1603150000000,2020-10-20 00:00:00,BTC/USDT,11744.99,12045.78,11673,11900.03,3710691439,1059398
1603070000000,2020-10-19 00:00:00,BTC/USDT,11501.5,11830,11404.01,11745,2677138465,770332
1602980000000,2020-10-18 00:00:00,BTC/USDT,11356.25,11529.93,11342.54,11501.1,1056889046,444193
1602890000000,2020-10-17 00:00:00,BTC/USDT,11319.51,11424.09,11250,11356.25,1086838512,459443
1602810000000,2020-10-16 00:00:00,BTC/USDT,11502,11538.92,11175,11318.92,2406176539,725825
1602720000000,2020-10-15 00:00:00,BTC/USDT,11417.12,11649.48,11250,11502,2455108609,768321
1602630000000,2020-10-14 00:00:00,BTC/USDT,11419.36,11550,11280.5,11417.13,2198967088,694620
1602550000000,2020-10-13 00:00:00,BTC/USDT,11530.37,11562,11308,11419.36,2276664144,693780
1602460000000,2020-10-12 00:00:00,BTC/USDT,11369.59,11732,11157,11530.36,2913019650,781051
1602370000000,2020-10-11 00:00:00,BTC/USDT,11294.78,11450.73,11273.77,11369.59,1662984691,587941
1602290000000,2020-10-10 00:00:00,BTC/USDT,11050.46,11494,11050.46,11294.79,2259937271,731572
1602200000000,2020-10-09 00:00:00,BTC/USDT,10919.45,11110,10818.44,11050.47,1697348174,640685
1602120000000,2020-10-08 00:00:00,BTC/USDT,10658.75,10958,10523,10919.45,2236764143,754390
1602030000000,2020-10-07 00:00:00,BTC/USDT,10593.65,10675,10540.29,10658.75,1132125131,502888
1601940000000,2020-10-06 00:00:00,BTC/USDT,10784.99,10792,10510.66,10593.65,1971152605,699471
1601860000000,2020-10-05 00:00:00,BTC/USDT,10660.16,10792,10608.9,10785,1397359153,593867
1601770000000,2020-10-04 00:00:00,BTC/USDT,10537.96,10694,10514,10660.16,964435994.4,492034
1601680000000,2020-10-03 00:00:00,BTC/USDT,10565.44,10596,10491.11,10537.96,804408980.9,434460
1601600000000,2020-10-02 00:00:00,BTC/USDT,10612.62,10660,10371.03,10565.15,2359977989,764820
1601510000000,2020-10-01 00:00:00,BTC/USDT,10773,10935.14,10442,10612.63,2711075915,794540
1601420000000,2020-09-30 00:00:00,BTC/USDT,10836.99,10845.99,10660.05,10773,1425790132,527339
1601340000000,2020-09-29 00:00:00,BTC/USDT,10691.94,10863.94,10631.49,10836.98,1575829645,560608
1601250000000,2020-09-28 00:00:00,BTC/USDT,10768,11024,10627.19,10691.45,2031385663,652011
1601160000000,2020-09-27 00:00:00,BTC/USDT,10726.5,10793.5,10584,10768,1321161006,540964
1601080000000,2020-09-26 00:00:00,BTC/USDT,10683.5,10827.8,10642.23,10726.5,1171569532,553316
1600990000000,2020-09-25 00:00:00,BTC/USDT,10724.91,10754.29,10551.56,10683.51,1820637897,658581
1600910000000,2020-09-24 00:00:00,BTC/USDT,10237.91,10837.27,10191,10724.92,2535999234,849084
1600820000000,2020-09-23 00:00:00,BTC/USDT,10523.32,10531.94,10132.21,10237.91,2106120079,718731
1600730000000,2020-09-22 00:00:00,BTC/USDT,10414.73,10574.08,10353.1,10523.32,1881975169,628666
1600650000000,2020-09-21 00:00:00,BTC/USDT,10915.52,10980.69,10281,10414.73,3533611851,1017541
1600560000000,2020-09-20 00:00:00,BTC/USDT,11073.2,11073.9,10751,10914.28,1639131152,556991
1600470000000,2020-09-19 00:00:00,BTC/USDT,10926.3,11177,10880,11073.74,1391945358,537084
1600390000000,2020-09-18 00:00:00,BTC/USDT,10935.97,11035,10810.1,10926.29,1484796958,548421
1600300000000,2020-09-17 00:00:00,BTC/USDT,10948.16,11040,10740,10935.33,2027994176,658642
1600210000000,2020-09-16 00:00:00,BTC/USDT,10776.88,11089.08,10661.9,10948.17,2756781832,840472
1600130000000,2020-09-15 00:00:00,BTC/USDT,10664.1,10923.42,10592,10776.78,2669470467,786180
1600040000000,2020-09-14 00:00:00,BTC/USDT,10327.72,10746.06,10241.57,10664.1,2162656995,713135
1599960000000,2020-09-13 00:00:00,BTC/USDT,10438.29,10580,10209.01,10327.72,1649859123,556241
1599870000000,2020-09-12 00:00:00,BTC/USDT,10387.81,10477.7,10271,10438.28,1010752221,438259
1599780000000,2020-09-11 00:00:00,BTC/USDT,10335.91,10397.85,10200.8,10387.81,1399304759,541085
1599700000000,2020-09-10 00:00:00,BTC/USDT,10219.29,10484.6,10211.67,10335.91,1940858757,688022
1599610000000,2020-09-09 00:00:00,BTC/USDT,10130,10346,9981.13,10219.29,1540063640,640882
1599520000000,2020-09-08 00:00:00,BTC/USDT,10379.3,10443.79,9842.01,10129.02,3206824299,1173460
1599440000000,2020-09-07 00:00:00,BTC/USDT,10258.13,10420.55,9879.68,10378.76,2616187382,969133
1599350000000,2020-09-06 00:00:00,BTC/USDT,10168.23,10348.97,10003,10258.13,1939661678,771859
1599260000000,2020-09-05 00:00:00,BTC/USDT,10448,10567.87,9808.58,10168.71,4069494000,1315104
1599180000000,2020-09-04 00:00:00,BTC/USDT,10141.4,10635.77,9878.65,10448,4473051197,1249839
1599090000000,2020-09-03 00:00:00,BTC/USDT,11396.44,11475,9901.16,10141.08,5277899021,1372974
1599000000000,2020-09-02 00:00:00,BTC/USDT,11930.17,11961,11156,11396.96,3230818460,905753
1598920000000,2020-09-01 00:00:00,BTC/USDT,11658.11,12061.07,11531.34,11930.18,2514017351,688502
1598830000000,2020-08-31 00:00:00,BTC/USDT,11714.13,11784.21,11575.78,11658.11,1487504145,479728
1598750000000,2020-08-30 00:00:00,BTC/USDT,11466.27,11724.12,11457.88,11714.14,1316261373,432138
1598660000000,2020-08-29 00:00:00,BTC/USDT,11526.85,11582,11419.34,11466.66,962840624.1,363971
1598570000000,2020-08-28 00:00:00,BTC/USDT,11335.83,11544.88,11283.19,11526.85,1481017952,540434
1598490000000,2020-08-27 00:00:00,BTC/USDT,11466.22,11593,11130.82,11335.53,2880004202,836864
1598400000000,2020-08-26 00:00:00,BTC/USDT,11327.18,11548.68,11255.95,11466.22,1941776560,589715
1598310000000,2020-08-25 00:00:00,BTC/USDT,11753.29,11770,11130,11327.17,3057706453,857056
1598230000000,2020-08-24 00:00:00,BTC/USDT,11654,11831.96,11595,11753.3,1277174864,483641
1598140000000,2020-08-23 00:00:00,BTC/USDT,11670.48,11724,11522.15,11654,1111234523,435619
1598050000000,2020-08-22 00:00:00,BTC/USDT,11538.53,11689.08,11385.06,11670.47,1462044717,523937
1597970000000,2020-08-21 00:00:00,BTC/USDT,11858.53,11882.68,11491,11538.53,2282701562,736783
1597880000000,2020-08-20 00:00:00,BTC/USDT,11763.88,11888,11676.03,11857.92,1544542409,543754
1597800000000,2020-08-19 00:00:00,BTC/USDT,11962.03,12037.05,11574.78,11763.87,3688115094,1046341
